Time to complete = 0
   2         0       297
   3         0       579
   4       272       584
   5       440       676
   6       641       783
   7      1616         0
   8       588       732
   9       476       682
  10       256       532
  11       573         0
  12         0       273
Total wins and losses        = 10000
Percentage wins              = 48.62%
Percentage losses            = 51.38%
Max # of throws in a game    = 0
Average # of throws per game = 0
